cell_id,building_density
TP_0865,0.0
TP_0866,0.0
TP_0867,0.0
TP_0868,0.0
TP_0869,0.0
TP_0870,0.0
TP_0871,0.0
TP_0872,0.0
TP_0873,0.0
TP_0874,0.0
TP_0875,0.0
TP_0876,0.0
TP_0877,0.0
TP_0878,0.0
TP_0879,0.0
TP_0880,0.0
TP_0881,0.0
TP_0882,0.0
TP_0883,0.0
TP_0884,0.0
TP_0885,0.0
TP_0886,0.0
TP_0887,0.0
TP_0888,0.0
TP_0889,0.0
TP_0890,0.0
TP_0891,0.0
TP_0892,0.0
TP_0893,0.0
TP_0894,0.0
TP_0895,0.0
TP_0896,0.0
TP_0897,0.0
TP_0898,0.0
TP_0899,0.2040651282871736
TP_0900,0.0
TP_0901,0.0
TP_0902,0.0
TP_0903,0.0
TP_0904,0.0
TP_0905,0.0
TP_0906,0.0
TP_0907,0.0
TP_0908,0.026403702258023545
TP_0909,0.003960122498481343
TP_0910,0.0
TP_0911,0.0
TP_0912,0.0
TP_0913,0.0
TP_0914,0.0
TP_0915,0.0
TP_0916,0.0
TP_0917,0.0
TP_0918,0.0
TP_0919,0.0
TP_0920,0.0
TP_0921,0.0
TP_0922,0.0
TP_0923,0.0
TP_0924,0.0
TP_0925,0.0
TP_0926,0.0
TP_0927,0.0
TP_0928,0.10936450157118102
TP_0929,0.0
TP_0930,0.0
TP_0931,0.0
TP_0932,0.0
TP_0933,0.0
TP_0934,0.07628167980714361
TP_0935,0.007853802022060801
TP_0936,0.000335423879457524
TP_0937,0.29211331677531144
TP_0938,0.38236804788724976
TP_0939,0.06515008203430321
TP_0940,0.0
TP_0941,0.0
TP_0942,0.0
TP_0943,0.0
TP_0944,0.0
TP_0945,0.0
TP_0946,0.0
TP_0947,0.0
TP_0948,0.0
TP_0949,0.0
TP_0950,0.0
TP_0951,0.0
TP_0952,0.0
TP_0953,0.0
TP_0954,0.0
TP_0955,0.0
TP_0956,0.0
TP_0957,0.0
TP_0958,0.0
TP_0959,0.0
TP_0960,0.0
TP_0961,0.05881730619614665
TP_0962,0.09880774652762848
TP_0963,0.5192528264933074
TP_0964,0.21779747462404772
TP_0965,0.025721221434109532
TP_0966,0.0678267492552751
TP_0967,0.16749765885098067
TP_0968,0.2575717354779364
TP_0969,0.0
TP_0970,0.0
TP_0971,0.0
TP_0972,0.0
TP_0973,0.0
TP_0974,0.0
TP_0975,0.0
TP_0976,0.0
TP_0977,0.0
TP_0978,0.0
TP_0979,0.0
TP_0980,0.0
TP_0981,0.0
TP_0982,0.0
TP_0983,0.0
TP_0984,0.0
TP_0985,0.0
TP_0986,0.0
