input_key,path,exists_by_metadata_check,size_bytes,row_count,column_count,required,required_columns_present,status,read_scope,notes,claim_boundary
b87b1_expected_paths_path,outputs/v12_surrogate/b8_7b1_local_asset_remap/b87b1_cell_asset_expected_paths.csv,yes,196090,150,18,yes,yes,PASS,compact_text_table_only,compact metadata/text input,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
b87b1_readiness_path,outputs/v12_surrogate/b8_7b1_local_asset_remap/b87b1_cell_asset_readiness_resolved.csv,yes,86064,150,17,yes,yes,PASS,compact_text_table_only,compact metadata/text input,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
b87b_new_candidate_sample_index_path,outputs/v12_surrogate/b8_7b_n300_execution_precheck/b87b_new_candidate_sample_index.csv,yes,80045,150,10,yes,yes,PASS,compact_text_table_only,compact metadata/text input,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
b86g3_n300_v4_design_path,outputs/v12_surrogate/b8_6g3_true_vector_source_review/b86g3_n300_design_v4_source_reviewed.csv,yes,162771,150,32,yes,yes,PASS,compact_text_table_only,compact metadata/text input,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
expected_new_candidate_count_check,outputs/v12_surrogate/b8_7b_n300_execution_precheck/b87b_new_candidate_sample_index.csv,yes,,150,,yes,not_applicable,PASS,compact_csv_count_check,expected=150,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
guardrail_metadata_only,,not_applicable,,,,yes,not_applicable,PASS,config_guardrail,metadata_only=True,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
guardrail_no_raster_io,,not_applicable,,,,yes,not_applicable,PASS,config_guardrail,no_raster_io=True,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
guardrail_no_qgis_solweig,,not_applicable,,,,yes,not_applicable,PASS,config_guardrail,no_qgis_solweig=True,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
guardrail_no_copy_move_symlink,,not_applicable,,,,yes,not_applicable,PASS,config_guardrail,no_copy_move_symlink=True,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
guardrail_no_run_ready_manifest,,not_applicable,,,,yes,not_applicable,PASS,config_guardrail,no_run_ready_manifest=True,"B8.7b.2 metadata-only cross-worktree local asset discovery and remap planning; no raster read/write/copy/open, no rasterio/GDAL, no QGIS/SOLWEIG, no run-ready N300 manifest, no QGIS/local runner, no local execution package, no AOI/B9 output, no local WBGT, no hazard/risk score, no Tmrt-to-WBGT conversion, and no System A/B coupling."
