input_key,path,exists,size_bytes,row_count,column_count,unique_cells,forcing_day_count,hour_count,read_status,allowed_for_b86g2,claim_boundary
b86g_n150_feature_dataset_path,outputs/v12_surrogate/b8_6g_feature_acquisition/b86g_n150_feature_dataset.csv,True,115540,150,41,150.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86g_feature_schema_path,outputs/v12_surrogate/b8_6g_feature_acquisition/b86g_feature_schema.csv,True,15421,29,13,,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86g_feature_quality_checks_path,outputs/v12_surrogate/b8_6g_feature_acquisition/b86g_feature_quality_checks.csv,True,2024,10,4,,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86g_feature_coverage_matrix_path,outputs/v12_surrogate/b8_6g_feature_acquisition/b86g_feature_coverage_matrix.csv,True,2011,9,9,,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86g_failure_context_join_path,outputs/v12_surrogate/b8_6g_feature_acquisition/b86g_failure_context_feature_join.csv,True,14726,24,27,20.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
f5_pairwise_label_path,outputs/v12_surrogate/b8_5_f5_n150_multiforcing/b85_f5_pairwise_delta_by_cell_hour.csv,True,405931,1500,14,150.0,2.0,5.0,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_combined_metrics_path,outputs/v12_surrogate/b8_6d_two_stage_surrogate/b86d_combined_pipeline_metrics.csv,True,8981823,8064,46,,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_oof_predictions_path,outputs/v12_surrogate/b8_6d_two_stage_surrogate/b86d_oof_predictions.csv,True,3851638,7310,27,150.0,2.0,5.0,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86f_aoi_readiness_path,outputs/v12_surrogate/b8_6f_surrogate_closure/b86f_aoi_preflight_readiness_matrix.csv,True,4969,11,7,,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
n150_sampling_feature_matrix_path,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,True,492061,981,45,981.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
n150_candidate_universe_path,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,True,4159910,986,244,986.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_anchor_diagnostics_path,outputs/v12_surrogate/b8_6d_two_stage_surrogate/b86d_anchor_cell_diagnostics.csv,True,6611,21,12,5.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_neutral_diagnostics_path,outputs/v12_surrogate/b8_6d_two_stage_surrogate/b86d_neutral_boundary_diagnostics.csv,True,11256,39,14,9.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86f_anchor_neutral_failure_path,outputs/v12_surrogate/b8_6f_surrogate_closure/b86f_anchor_neutral_failure_matrix.csv,True,8410,20,13,20.0,,,READ_OK,True,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
