feature_set,neutral_threshold_c,classifier,regressor,split_family,n_folds,MAE,RMSE,R2,Spearman,Pearson,bias,p90_abs_error,sign_accuracy,top5_overlap,top10pct_overlap,top20pct_overlap,accuracy,balanced_accuracy,neutral_accuracy,precision_neutral,recall_neutral,precision_meaningful_cooling,recall_meaningful_cooling,false_promotion_rate,false_neutral_rate,anchor_MAE,anchor_mean_rank_error,unstable_MAE,unstable_mean_rank_error,claim_boundary
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,elasticnet,cell_group_holdout,5,0.22544488846528962,0.4019940979938207,-0.5620994718652879,0.3269001131966924,0.21879931672900216,-0.0015190872888022205,0.5888688250801541,0.6733333333333333,0.36,0.3333333333333333,0.36666666666666664,0.6839999999999999,0.6832897992645425,0.7166386874285833,0.7414097875304771,0.7166386874285833,0.6118369357209614,0.6499409111005017,0.28336131257141683,0.3500590888994983,0.8673534968773258,7.6,0.19476502731399284,4.625,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,elasticnet,forcing_day_holdout,2,0.12112829951412216,0.24749234369965736,0.5410167093347739,0.8332762718984035,0.7357131776782304,0.002841144296002703,0.3867831285669049,0.9466666666666667,0.8,0.4666666666666667,0.6666666666666666,0.958,0.9581825205274475,0.9600314018217286,0.9679991403395658,0.9600314018217286,0.9455608168097069,0.9563336392331663,0.03996859817827142,0.04366636076683374,0.5207948932034121,8.3,0.15159810172702665,21.57142857142857,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,elasticnet,hour_holdout,5,0.12312639153296431,0.24961977779224193,0.49488785379721845,0.8328300323133633,0.7309042416243166,-0.004049888950076722,0.37915210425417173,0.9573333333333334,0.8,0.49333333333333335,0.6533333333333333,0.968,0.970437378687534,0.9639553226431332,0.9824897400820793,0.9639553226431332,0.949599358974359,0.9769194347319348,0.03604467735686686,0.02308056526806527,0.5399783226090331,8.16,0.16102409318236863,19.82857142857143,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,elasticnet,spatial_holdout,4,0.2126523039916603,0.39116411867885476,-1.193428391012965,0.3119478652980143,0.14787571391852453,0.05364576160088949,0.6215945057941412,0.6857332097134728,0.25,0.125,0.35714285714285715,0.6857029821174558,0.6748461112941788,0.8218723611525399,0.6955746129569698,0.8218723611525399,0.6441015350934055,0.5278198614358175,0.17812763884746002,0.4721801385641825,0.6856685833507917,7.5,0.3041714155825634,5.9,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,elasticnet,typology_holdout,5,0.2311130662465783,0.3652332632600925,-3.1049705984380007,0.19418916864198021,0.20467742622274915,-0.021488079394190816,0.6927109183857791,0.5999424501424502,0.4,0.09523809523809523,0.3594871794871795,0.6099937321937322,0.5856787152381667,0.6632181355982711,0.6467015524227943,0.6632181355982711,0.5024378618693135,0.5081392948780622,0.33678186440172875,0.4918607051219378,0.5075733410300656,8.0,0.3935097592930527,9.833333333333334,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,hist_gradient_boosting_regressor,cell_group_holdout,5,0.2241681916898412,0.40281101313097445,-0.47330369403560446,0.3951191863967632,0.2201115513876956,-0.007815748809990069,0.6060569258067079,0.6839999999999999,0.32,0.13333333333333333,0.36666666666666664,0.6839999999999999,0.6832897992645425,0.7166386874285833,0.7414097875304771,0.7166386874285833,0.6118369357209614,0.6499409111005017,0.28336131257141683,0.3500590888994983,0.7701226021113605,7.2,0.2732066322101358,6.5,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,hist_gradient_boosting_regressor,forcing_day_holdout,2,0.07403085762593517,0.1705797144639591,0.7819785639532103,0.8699267385911079,0.88902856749898,0.0039044757852036123,0.20397634494591027,0.954,0.8,0.9666666666666667,0.8666666666666667,0.958,0.9581825205274475,0.9600314018217286,0.9679991403395658,0.9600314018217286,0.9455608168097069,0.9563336392331663,0.03996859817827142,0.04366636076683374,0.2636417101894231,1.2,0.08542142982415601,16.5,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,hist_gradient_boosting_regressor,hour_holdout,5,0.05720707845658648,0.14628323801487517,0.7924555870485961,0.8871948568733898,0.9297393425228881,-0.0029284103577985263,0.15458586431860785,0.968,0.9199999999999999,0.8933333333333333,0.8866666666666667,0.968,0.970437378687534,0.9639553226431332,0.9824897400820793,0.9639553226431332,0.949599358974359,0.9769194347319348,0.03604467735686686,0.02308056526806527,0.33133238552922045,1.9600000000000002,0.05799146782163765,11.428571428571427,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,hist_gradient_boosting_regressor,spatial_holdout,4,0.20598031788172155,0.37649506400059124,-1.0225097823995317,0.3262957735914315,0.2046667314369081,0.0511346644241386,0.5604797976763005,0.6857029821174558,0.3,0.1875,0.33035714285714285,0.6857029821174558,0.6748461112941788,0.8218723611525399,0.6955746129569698,0.8218723611525399,0.6441015350934055,0.5278198614358175,0.17812763884746002,0.4721801385641825,0.6979191569008486,8.166666666666666,0.31815863019769597,6.25,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
b86d_baseline_without_b86g,0.05,hist_gradient_boosting_classifier,hist_gradient_boosting_regressor,typology_holdout,5,0.22445296017630006,0.35428993981053347,-1.9392747733364242,0.20044461481642567,0.16257925714151988,-0.020029227950668454,0.6132270012984213,0.6099937321937322,0.44000000000000006,0.05714285714285714,0.38358974358974357,0.6099937321937322,0.5856787152381667,0.6632181355982711,0.6467015524227943,0.6632181355982711,0.5024378618693135,0.5081392948780622,0.33678186440172875,0.4918607051219378,0.43375605611857354,10.0,0.23497337588196265,5.333333333333333,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
